id,name,birthdate,birthplace,deathdate,deathplace,occupations,notes,sex,viaf_id
14668,Rodolfo Mondolfo,1877-08-20,415,1976-07-15,62,1410,,Male,17300457
14929,Rodrigo Bonome,1906-02-17,22,1990-12-17,,"1391,1405,1420,1439",,Male,31906321
14037,Roger Breuil,1898-03-23,318,1948-03-01,318,"1391,1419,1542",Protestant Pastor,Male,41968536
13705,Roger Caillois,1913-03-03,348,1978-12-21,318,"1391,1396,1409",,Male,92201126
14500,Roger Garaudy,1913-07-17,253,2012-06-13,318,1391,,Male,81966173
15234,Roger Godel,1898-01-01,235,1961-01-01,,1490,,Male,27065284
14030,Roger Hinks,1905-03-17,235,1905-05-16,318,"1522,1528",Keeper of Greek and Roman Antiquities (British Museum),Male,55071235
15413,Roger Labrousse,1908-01-01,146,1953-01-01,,"1420,1451",,Male,173097996
15424,Roger Lannes,1909-01-01,318,1982-03-25,275,"1391,1394,1399",,Male,54161784
15846,Roger Martin du Gard,1881-03-23,295,1958-08-22,1454,"1391,1407",Won the Nobel Prize for Literature in 1937,Male,51692954
15336,Roger Packman Hinks,1903-06-22,,1963-01-01,318,"1522,1528","""He was forced to resign from this position as the result of a public scandal over the cleaning of the Elgin Marbles."" (http://dla.library.upenn.edu/cocoon/dla/pacscl/ead.html?sort=title_sort%20asc&fq=genre_form_facet%3A%22Journals.%22&id=PACSCL_PRIN_MUDD_C0369USNjP&)",Male,55071235
13966,Roger Pla,1912-10-08,358,1982-06-28,62,"1391,1433",,Male,21192731
14608,Roland-Pierre Caillois,,146,,,1391,,Man,32501694
15421,Rom Landau,1899-10-17,1276,1974-01-01,679,"1400,1415,1420,1441,1460",,Male,111652283
14628,Romain Rolland,1866-01-29,823,1944-12-30,824,"1392,1401,1407,1528,1619",,Male,71397100
14248,Román Jiménez,,,,,,,,
13884,Romano Guardini,1885-02-17,465,1968-10-01,283,"1400,1460,1503",,Male,24602326
13981,Romualdo Brugetti (sic) - Brughetti,1912-02-07,217,2003-03-04,62,"1392,1399,1420,1433,1528",,Male,7463248
15775,Rómulo Zabala,1884-01-23,62,1949-10-22,62,"1419,1451",,Male,42216965
15382,Roop Katthak,,1253,,,,"Pseudonym; wrote the short story ""Manu"" that is included in _Sur_; this story is originally published in Marathi, which is spoken in Maharashtra, India.",Male,
14722,Roque Javier Laurenza,1910-12-03,881,1984-12-08,,"1391,1392,1399,1419",,Male,8147149844974502960000
15687,Rosa Bazán de Cámara,1881-09-19,1396,1972-08-22,62,1391,,Female,5056156811377945390007
13772,Rosa Chacel,1898-06-03,455,1994-07-27,247,"1391,1392,1399,1407",,Female,111966111
15635,Rosa Pastalosky,1918-01-01,62,,,"1391,1420,1460,1613",,Female,43209855
14099,Rosalind Edith Rajagopal,1903-06-20,63,1905-06-18,306,"1391,1549",,Female,
14875,Roy Bartholomew,1930-01-01,22,1989-03-11,356,"1391,1409,1419,1420,1439,1455,1477",Interviewed and collaborated with Borges on many occasions.,Male,51842041
14635,Roy Fuller,1912-02-11,828,1991-09-27,235,"1391,1399",,Male,110202386
14688,Rubem Braga,1913-01-12,874,1990-12-19,353,"1391,1417",,Male,54162569
15210,Rubén Darío (Félix Rubén García Sarmiento),1867-01-18,1144,1916-02-06,1145,1399,,Male,7399994
14244,Rubén Darío Contreras (hijo),1891-11-11,708,1970-01-11,,1466,,Male,86599392
15577,Rubén Navarra,1917-01-01,1347,1955-01-01,,1433,,Male,
14565,Rüdiger Lautmann,1935-12-22,756,,,"1420,1452",,Male,24732961
14582,Rudolf Kassner,1873-09-11,793,1959-04-01,794,"1391,1392,1404",,Male,73865954
15394,Rudyard Kipling,1865-12-30,673,1936-01-18,235,"1399,1407,1417,1419",,Male,7524679
14533,Rupert Schreiber,,,,,"1391,1427",,Male,49662640
13791,Ruth Bedford,1882-08-02,325,1963-07-24,315,"1391,1399,1408",,Female,91538437
14892,Ruth Benedict,1887-06-05,299,1948-09-17,299,"1391,1449,1523",,Female,100168390
14809,Ryunosuke Akutagawa,1892-03-01,439,1927-07-24,439,"1391,1417",,Male,28807
15375,S. K.,,1249,,,"1574,1642","Wrote ""Agent in Italy"" -- memoirs of a German anti-fascist in Italy (1942)",Male,
15359,S. Yizhar,1916-09-27,1236,2006-08-21,1237,"1391,1416",Yizhar Smilansky,Male,51736133
14660,Sacheverell Sitwell,1897-11-15,852,1988-10-01,854,"1391,1433,1535",,Male,109354570
15212,Saint-Denys Garneau,1912-06-13,274,1943-10-24,1147,"1399,1405",,Male,68938166
14164,Saint-John Perse (Alexis Léger),1887-05-31,332,1975-09-20,154,"1399,1414",Nobel Prize in Literature (1960),Male,88804613
15298,Sakutaro Hagiwara,1886-11-01,1191,1942-05-11,439,"1391,1399",,Male,29664195
15071,Salvador Dalí,1904-05-11,1073,1989-01-23,1073,"1487,1564,1630",,Male,64004109
13746,Salvador de Madariaga,1886-07-23,210,1978-12-14,285,"1391,1414,1451,1478",,Male,27077829
14783,Salvatore Quasimodo,1901-08-20,913,1968-06-14,292,"1399,1407",Won the Nobel Prize in Literature in 1959,Male,59097336
14432,Samuel Beckett,1906-04-13,672,1989-12-22,318,"1390,1391,1399,1400,1404,1407,1408",,Male,7386737
14220,Samuel Eichelbaum,1894-11-14,474,1967-05-04,62,1391,,Male,97791518
15836,Samuel James Shand,1882-10-29,652,1957-04-19,1446,"1420,1674,1675",,Male,6436960
15366,Samuel Johnson,1709-09-18,1243,1784-12-13,235,"1391,1392,1399,1408,1409,1422,1455,1616",,Male,7406725
15461,Samuel Lilley,1914-06-25,648,1987-01-01,,"1420,1451,1485",,Male,107276245
15647,Samuel Pepys,1633-02-23,235,1703-05-26,95,"1391,1497",,Male,29602261
15646,Sandro Penna,1906-06-12,1378,1977-01-21,356,1399,,Male,61550601
14736,Santiago Montserrat,,,,,1391,,Male,
14718,Sara de Ibáñez,1909-01-10,880,1971-04-03,271,"1391,1420",given name: Sara Iglesias Casadei,Female,165715395
14362,Sara Facio,1932-04-18,62,,,1552,,Female,96555193
15194,Sara Gallardo,1931-12-23,22,1988-06-14,62,"1391,1419",,Female,85325751
15061,Sarat Chandra Chatterjee,1876-09-15,1065,1938-01-16,205,"1407,1417",,Male,68938788
14888,Saul Bellow,1915-06-10,274,2005-04-05,58,1391,Awarded the Pulitzer Prize and Novel Prize for Literature,Male,27060791
15763,Saúl Taborda,1885-11-09,110,1944-01-01,450,"1420,1427",,Male,43423413
13857,Saúl Tchernichowsky,1875-08-20,287,1943-10-14,191,1399,,Male,12420180
13844,Seamus MacCall,1905-03-06,547,1964-10-29,445,"1407,1498,1499",,Male,114012712
14395,Seán O'Casey,1880-03-30,130,1964-09-18,632,"1391,1401,1408,1421,1596,1597",,Male,12319997
13903,Sebastián Marotta,1888-06-12,62,1970-01-11,62,"1506,1516",Cofounded the Federación Argentina de Trabajadores de la Imprenta,Male,21346107
14754,Sebastián Salazar Bondy,1924-02-04,229,1965-07-04,,"1392,1399,1408,1419",,Male,27077903
14118,Sebastián Soler,1899-06-30,32,1980-09-12,62,"1420,1489",,Male,47788812
14589,Segundo Serrano Poncela,1912-01-01,247,1976-12-09,80,"1391,1392,1409,1416,1419",,Male,30394181
14359,Sergei Eisenstein,1898-01-10,600,1948-02-11,278,"1479,1595",,Male,56609269
15280,Sergio Grigórieff,,364,,,1426,,Male,2589970
14468,Sheridan Le Fanu,1814-08-28,130,1873-02-07,130,"1391,1407",,Male,9849196
14356,Sherwood Anderson,1876-09-13,560,1941-05-08,561,"1407,1417",,Male,39372890
15574,Shigeharu Nakano,1902-01-25,1346,1979-08-24,,"1400,1416",,Male,22296545
15411,Shinpei Kusano,1903-05-12,1269,1988-11-12,1270,1399,,Male,12454839
14808,Shmuel Yosef Agnon,1888-07-17,924,1970-02-17,191,1391,Nobel Prize Laureate Writer; wrote under several names (Shai Agnon; S. Y. Anon; etc.),Male,14765267
14440,Shohei Ooka,1909-03-06,439,1988-12-25,439,"1391,1400,1404,1407,1409",,Male,36965205
14642,Sidney Keyes,1922-05-27,834,1943-04-29,835,1399,,Male,39645826
14048,Sidonie-Gabrielle Colette,1873-01-28,373,1954-08-03,318,1407,,Female,68937443
15753,Sigfrido A. Radaelli,1909-04-30,277,1982-09-27,,"1399,1427",,Male,55491412
15797,Sigmund Freud,1856-05-06,1425,1939-09-23,235,"1413,1599,1648,1672",,Male,34456780
14965,Silvina Bullrich,1915-10-04,62,1990-07-02,152,"1404,1407,1418,1439,1460",,Female,111179188
13647,Silvina Ocampo,1903-07-01,62,1993-12-14,62,"1399,1406",,Female,100247821
13964,Silvio Zavala,1909-02-07,257,2014-12-05,261,"1414,1451,1526",,Male,110707848
15583,Simón Marcelo Neuschlosz,1893-01-01,61,1950-01-01,22,"1420,1562,1583",,Male,308145857077222922041
14208,Simone de Beauvoir,1908-01-09,318,1986-04-14,318,"1391,1395,1396,1410,1421,1580",,Female,2466221
15853,Sinclair Lewis,1885-02-07,1461,1951-01-10,356,"1407,1408,1417",First US writer to receive the Nobel Prize in Literature (1930),Male,39380311
14958,Sir Thomas Browne,1605-10-19,235,1682-10-19,302,1424,,Male,41925299
15070,Sir Winston Churchill,1874-11-30,1072,1965-01-24,197,"1391,1416,1572",,Male,94507588
14828,Sirio Alejandro (Nicanor Álvarez Díaz),1890-10-26,570,1953-05-06,62,"1488,1622",,Male,46567982
15732,Sixto C. Martelli,1901-08-06,256,1955-06-26,62,"1391,1399,1419",,Male,131145857080022922148
14145,Soledad Ortega Spottorno,1905-03-28,247,2007-11-19,247,1391,Daughter of Ortega y Gasset,Female,91554268
13836,Sophia Wadia,1901-09-13,105,1986-04-27,785,"1390,1455,1496",Founder of PEN All India Centre,Female,93641903
15055,Sor Juana Inés de la Cruz,1648-11-12,1062,1695-04-17,261,"1399,1410,1411,1448",,Female,88633360
15393,Sören Kierkegaard,1813-05-05,1260,1855-11-11,1260,"1391,1399,1410,1439",,Male,7392250
15196,Spartaco Gamberini,1920-06-27,48,1999-01-01,,"1420,1439",,Male,29661283
14107,Spruille Braden,1894-03-13,135,1978-01-10,238,"1414,1553,1554",,Male,91269805
15789,Stanislas Fumet,1896-05-10,1421,1983-09-01,1422,"1390,1391,1392,1439",,Male,14769890
15218,Stefan George,1868-07-12,1155,1933-12-04,1156,"1399,1404",,Male,46761592
13790,Stefan Zweig,1881-11-28,469,1942-02-22,327,"1407,1408,1419,1422",,Male,19685936
15479,Stéphane Lupasco,1900-08-11,60,1988-10-07,318,1410,,Male,14146
15784,Stéphane Mallarmé,1842-03-18,318,1898-09-09,1418,"1399,1439",,Male,51692711
14204,Stephen Spender,1909-02-28,197,1995-07-16,487,"1392,1399,1407",,Male,39398656
14893,Stephen Vincent Benét,1898-07-22,966,1943-03-13,299,"1399,1407,1417",,Male,100260717
14637,Stuart Gilbert,1883-10-25,831,1969-01-05,318,"1404,1613",,Male,24832693
14906,Subramania Bharati,1882-12-11,974,1921-09-11,975,"1391,1399,1419,1511",,Male,49233815
14235,Susan Sontag,1933-01-16,299,2004-12-28,299,"1391,1421,1429,1547",,Female,
14924,Susana Bombal,1902-12-16,,1990-10-04,62,1399,,Female,44421089
15686,Susana Calandrelli,1901-01-17,22,1978-07-21,62,"1391,1399,1429",,Female,58081650
15066,Susana Chica Salas,,,,,"1391,1404,1420",,Female,
13717,Susana Larguía,1898-02-22,62,,547,1395,Victoria fundió la Unión de Mujeres Argentinas en 1936 con María Rosa Oliver y Susana Larguía,Female,
14038,Susana Soca,1906-07-19,271,1959-01-11,353,1399,,Female,29764104
14543,Susanne Katherina Langer,1895-12-20,250,1985-07-17,742,"1391,1410,1415,1420,1460",,Female,64120378
14156,Suzanne Tézenas,1905-03-12,146,1991-05-07,146,"1425,1462,1464,1563",Organizer of the sponsorship that enabled Boulez to found the Petit Marigny concerts in 1953; President of the Domaine Musical; previous mistress of Drieu de la Rochelle; very connected to literary circles,Female,89824833
13803,Svetoslav Minkoff,1905-03-16,65,1905-05-19,65,1400,,Male,32079699
14241,Sylvia Beach,1887-05-14,533,1962-10-05,318,"1394,1462,1585",,Female,35247539
14120,Sylvia Marlowe,1908-09-26,299,1981-12-11,299,1556,,Female,255300055
14188,Sylvia Molloy,1938-08-19,62,,547,"1420,1564",,Female,265662911
15675,Syria Poletti,1919-02-10,1390,1991-04-11,62,1391,Dedicated to writing children's literature,Female,84486697
14998,T. Carmi,1925-12-31,636,1994-11-20,191,1399,Carmi Charney,Male,111299931
14652,T. F. Powys,1875-12-20,845,1953-11-27,846,"1407,1417",,Male,14775442
14197,T. S. Eliot,1888-09-26,425,1965-01-04,197,"1392,1394,1399,1408,1409",,Male,56609282
15357,Takuboku Ishikawa,1886-02-20,1235,1912-04-13,439,1399,,Male,51691113
14488,Tara Chand,1888-06-17,709,1973-10-14,,"1391,1420,1446,1451",,Male,112681865
14357,Taylor Emmanuel Gordon,1893-04-29,599,1971-05-05,599,"1561,1594",,Male,73103341
14126,Tennessee Williams,1911-03-26,107,1983-02-25,299,1408,,Male,51697407
15258,Theocritus,,866,,,1399,,Male,95161348
14499,Theodor Reik,1888-05-12,469,1969-12-31,299,1413,,Male,76395675
14522,Theodor W. Adorno,1903-09-11,147,1969-08-06,723,"1410,1411,1452",,Male,95247377
14463,Théophile Gautier,1811-08-30,686,1872-10-23,295,"1391,1399,1401,1407,1409,1419,1433",,Male,96428598
14347,Therence White,,,,,,,,
14310,Thierry Maulnier,1909-10-01,582,1988-01-09,583,"1392,1401,1409,1419",married to theatre director Marcelle Tassencourt,Male,111076827
14997,Thomas Carlyle,1795-12-04,1030,1881-02-05,235,"1391,1392,1404,1410,1429,1451,1485",,Male,39390702
15080,Thomas de Quincey,1785-08-15,832,1859-12-08,652,1392,,Male,14768427
14319,Thomas Edward Lawrence,1888-08-16,588,1935-05-19,589,"1391,1414,1446,1590",,Male,100164858
15337,Thomas Hobbes,1588-04-05,1220,1679-12-04,1221,1410,,Male,59083895
14101,Thomas Lister (Lord Ribblesdale),1854-10-29,142,1925-10-21,162,1416,,Male,39748158
13928,Thomas Mann,1875-06-06,148,1955-08-12,496,"1392,1407,1417",,Male,54151065
15534,Thomas Merton,1915-01-31,1328,1968-12-10,1329,"1391,1399,1448,1504,1511,1604,1619",,Male,54151446
14474,Thomas Narcejac (Pierre Ayraud),1908-07-03,698,1998-06-07,699,1391,,Male,95203021
14448,Thomas Wolfe,1900-10-03,677,1938-09-15,533,"1391,1400,1407",,Male,54155795
15256,Thucydides,,1168,,946,"1451,1571",,Male,95161463
15573,Töhötöm Nagy,1908-06-23,1345,1979-02-21,61,"1511,1604",,Male,21369612
14639,Tom Hopkinson,1905-04-19,832,1990-06-20,313,"1400,1419,1429,1455",,Male,111853684
13961,Tomás Garcés,1901-10-09,423,1993-12-16,32,1399,,Male,68951895
15500,Tomás Maldonado,1922-04-25,62,2018-11-26,,"1405,1410,1437",,Male,44425548
15422,Tommaso Landolfi,1908-08-09,1277,1979-07-08,1278,"1400,1404,1407,1409",,Male,61548079
13851,Toson Shimazaki (Shimazaki Haruki),1872-03-25,288,1943-08-22,439,1400,,Male,2480937
15147,Tristán Fernández,,,,,1412,,Male,
14991,Truman Capote,1924-09-30,1026,1984-08-25,1027,"1407,1408,1417,1418,1473",,Male,51686739
14994,Tulio Carella,1912-05-14,62,1979-01-01,62,"1391,1399,1401,1419",,Male,7723796
13897,Tulio Halperín Donghi,1926-10-27,62,2014-11-14,43,1451,,Male,19698846
15392,Tyler Kepner,,,,,,,Male,61938814
13978,Uldarica Maños,,547,,547,1391,,,
14801,Ulrich Klug,1913-11-07,920,1993-05-07,728,"1416,1420,1427",,Male,108926828
14169,Umberto Cianciolo,1905-03-28,356,,547,"1404,1409,1420,1451",,Male,88910410
15531,V. K. Narayana Menon,1911-01-01,1327,1997-08-11,297,"1391,1411,1433,1448,1498,1535,1658",,Male,98080706
14653,V. S. Pritchett,1900-12-16,847,1997-03-20,235,"1391,1409,1417",Sir Victor Sawdon Pritchett CH CBD,Male,94052985
14123,Valborg Anderson,1905-03-25,547,1990-02-14,106,1420,,Female,77759937
15152,Valentín Fernando,1921-01-01,62,,,1391,,Male,4184410
14255,Valentina Díaz Leite (Bastos),,,,,,,,
14089,Valentine Hugo,1887-03-16,52,1968-03-16,318,1564,,Female,68930456
14925,Valentino Bompiani,1898-09-27,992,1992-02-23,264,"1391,1394,1408",,Male,109376432
13759,Válery Larbaud,1881-08-29,467,1957-02-02,467,1391,,Male,13334
14763,Van Wyck Brooks,1886-02-16,895,1963-05-02,896,"1409,1422,1451",,Male,32080684
15813,Ventura Gassol,1893-10-06,1433,1980-09-19,435,"1399,1408,1416",,Male,119488672
14121,Vera de Bosset Stravinsky,1889-01-06,364,1982-09-17,250,"1557,1564",,Female,94863068
15488,Vera Macarow (Macarov),,,,,"1391,1404",,Female,
14776,Vera Makarow,,364,,,1391,,Female,
15067,Vere Gordon Childe,1892-04-14,622,1957-10-19,1069,"1426,1446",,Male,76388231
15562,Vernon Henry Mottram,1882-03-14,1337,1976-03-11,1338,"1638,1660",,Male,4841648
15630,Vernon Louis Parrington,1871-08-03,1368,1929-06-16,1369,"1391,1448,1451,1460,1613",,Male,24676259
13780,Viacheslav Ivanovich Ivánov,1866-02-28,278,1949-07-16,356,"1399,1408,1410",,Male,68930563
14819,Vicente Aleixandre,1898-04-26,417,1984-12-14,247,1399,,Male,109520823
14225,Vicente Barbieri,1903-08-31,8,1956-09-10,62,1399,,Male,68941999
13710,Vicente Fatone,1903-02-12,62,1962-12-11,62,1410,,Male,3845763
13973,Vicente Gerbasi,1913-06-02,78,1992-12-28,80,1399,,Male,97841773
15219,Vicente Gesualdo,1922-01-01,22,,,1528,,Male,13705358
13688,Vicente Huidobro,1893-01-10,401,1948-01-02,81,1399,,Male,12329
15253,Vicente Manzorro,1912-01-01,22,1978-01-01,,"1405,1564",,Male,
14590,Vicente Salas Viú,1911-01-01,247,1967-01-01,401,1524,,Male,87799713
14992,Vicenzo Cardarelli,1887-05-01,1028,1959-06-18,356,"1399,1419",Nazareno Caldarelli,Male,46755526
13930,Víctor Alba,1905-03-30,32,2003-03-10,407,"1391,1416,1419,1420",,Male,108893961
13804,Víctor Barbeau,1896-08-18,274,1994-07-19,274,"1391,1420,1460",,Male,100193815
14953,Victor Charles Louis Brochard,1848-06-29,1009,1907-11-25,318,"1410,1451",,Male,19766544
15050,Victor Crastre,1903-01-01,815,1983-01-01,1060,"1391,1400",,Male,41882345
14211,Víctor Delhez,1905-03-16,18,1905-06-07,256,1564,,Male,69108176
15826,Victor Francis Calverton (George Goetz),1900-06-25,533,1940-11-20,533,"1391,1409",left-radical writer,Male,52491980
15240,Víctor Gollancz,1893-04-09,235,1967-02-08,235,1394,,Male,64045383
13999,Víctor Guardia Quirós,1873-09-16,380,1959-11-02,380,"1391,1427",,Male,
15521,Víctor Massuh,1924-02-25,389,2008-11-18,62,"1410,1420,1454",,Male,28084883
15348,Victor-Marie Hugo,1802-02-26,685,1885-05-22,318,"1399,1401,1407",,Male,9847974
13892,Victoria Kent,1891-03-06,249,1987-09-25,299,"1391,1416,1427,1455",,Female,79126049
13623,Victoria Ocampo,1890-04-07,62,1979-01-27,38,"1391,1392,1393,1394,1395,1396,1530",,Female,14774594
14249,Victoria Prati de Fernández,1917-05-02,48,,62,1404,Naturalized Argentine citizen,Female,
14737,Vinicius de Moraes,1913-10-19,353,1980-07-09,353,"1392,1399,1408,1414",,Male,7574761
15668,Virgilio Piñera,1912-08-04,1386,1979-10-18,174,"1391,1392,1399,1400,1408,1417",,Male,19697315
14544,Virginia M. Erhart,,,,,1404,,Female,
13625,Virginia Woolf,1882-01-25,197,1941-03-28,432,"1391,1394,1395,1400",,Female,39385478
13766,Vita (Victoria) Sackville-West,1892-03-09,204,1962-06-02,419,"1399,1407,1486",,Female,22148366
14943,Vitaliano Brancati,1907-07-24,1002,1954-09-25,447,"1399,1401,1407,1418",,Male,15.0940
15624,Vito Pandolfi,1917-12-24,1365,1974-03-19,356,"1390,1439,1448,1534",,Male,66534239
14666,Vittorio Foa,1910-09-18,447,2008-10-20,862,"1391,1416,1419",,Male,97818232
15332,Viviano Hidalgo,1929-01-24,62,,,"1391,1399,1420,1427",,Male,13905821
13867,Vladeta Popvić,1894-08-02,786,1951-01-01,547,"1391,1420,1448",Serbian; a prominent Anglophile and Shakespearian scholar,Male,24175804
13665,Vladimir Nabokov,1899-04-22,371,1977-07-02,275,"1407,1423",,Male,27069388
14299,Wadim Strachkof,,,,,,,,
13740,Waldemar Bonsels,1880-02-21,4,1952-07-31,284,1391,,Male,73850380
13627,Waldo Frank,1889-08-25,237,1967-01-09,488,"1391,1393,1398",,Male,39413836
14369,Wallace Stevens,1879-10-02,345,1955-08-02,172,1399,,Male,61562486
14365,Walt Whitman,1819-05-31,605,1892-03-26,606,"1392,1399,1419",,Male,2478331
14531,Walter Benjamin,1892-07-15,44,1940-09-26,732,"1391,1392,1410,1439,1581",,Male,46757196
13910,Walter Beveraggi Allende,1920-12-01,62,1993-04-01,62,"1416,1420,1427,1453",,Male,38229548
14554,Walter Biemel,1918-02-19,748,2015-03-06,749,"1410,1420",,Male,108419753
14646,Walter de la Mare,1873-04-25,839,1956-06-22,741,"1399,1407,1417",,Male,2502254
15130,Walter Erben,1908-01-01,1105,1980-01-01,1106,"1405,1420,1451,1528",,Male,64151372
13679,Walter Gropius,1883-05-18,44,1969-07-05,50,1436,(founder of the Bauhaus School),Male,24663766
14021,Walter Mehring,1896-04-29,44,1981-10-06,496,1400,,Male,27068501
15083,Washington Delgado,1927-10-02,1081,2003-09-06,229,"1391,1399,1420",,Male,56739043
14391,Werner Bock,1893-10-14,627,1962-02-03,496,"1391,1399,1409",,Male,27865142
15360,Werner Wilhelm Jaeger,1888-07-30,1238,1961-10-09,73,"1448,1460,1639",,Male,46762703
15060,Whittaker Chambers,1901-04-01,328,1961-07-09,1064,1455,,Male,10658133
14025,Wilhelm Backhaus,1884-03-26,223,1969-07-05,472,"1430,1537",,Male,64190901
15097,Wilhelm Dilthey,1833-11-19,1087,1911-10-01,1088,"1410,1451,1452,1599",,Male,68943563
14556,Wilhelm Hennis,1923-02-18,750,2012-11-10,149,"1420,1586",,Male,97898320
15662,Wilhelm Pinder,1878-06-25,1384,1947-05-13,44,"1391,1446,1528",,Male,52485660
14914,William Blake,1757-11-28,235,1827-08-12,487,"1399,1405,1442",,Male,54144439
13624,William Faulkner,1897-09-25,296,1962-07-06,69,"1391,1392",,Male,39376770
14542,William G. Beasley,1919-12-22,740,2006-11-19,741,"1400,1404,1420,1448,1455,1460,1611",,Male,12336480
15317,William Hazlitt,1778-04-10,1208,1830-09-18,1209,"1392,1405,1409,1410,1439",,Male,87145187
14265,William Holland,,,,,,,,
